,House Name,House Letter,Sample Number,Sample Date,Sample Time,Copper Result,Iron Result,Lead Result,Chloride Result
1098,285,dj,S03dj,2016-02-24,11:57,111.0,80.6,21.8,8930.0
1099,285,dj,S04dj,2016-02-24,11:57,39.9,80.0,40.9,8930.0
1100,285,dj,S05dj,2016-02-24,11:57,29.9,80.0,5.13,8930.0
1101,285,dj,S06dj,2016-02-24,11:57,20.6,80.0,4.55,8930.0
1102,285,dj,S07dj,2016-02-24,11:57,17.8,80.0,3.43,8930.0
1103,285,dj,S09dj,2016-02-24,11:57,15.5,80.0,3.75,8930.0
1104,285,dj,S08dj,2016-02-24,11:57,15.6,80.0,2.72,8930.0
1105,285,dj,S10dj,2016-02-24,11:57,14.2,84.8,3.44,8930.0
1106,285,dj,S11dj,2016-02-24,11:57,10.8,80.0,1.92,8930.0
1107,285,dj,S12dj,2016-02-24,11:57,10.5,80.0,2.21,8930.0
1108,285,dj,S13dj,2016-02-24,11:57,9.83,80.0,3.69,8930.0
1109,285,dj,S14dj,2016-02-24,11:57,9.7,80.0,2.07,8930.0
1110,286,dk,DS03dk,2016-02-24,12:41,19.8,80.0,5.25,8370.0
1111,286,dk,S01dk,2016-02-24,12:36,129.0,95.5,17.7,8370.0
1112,286,dk,S02dk,2016-02-24,12:36,143.0,80.0,21.0,8370.0
1113,286,dk,S03dk,2016-02-24,12:36,154.0,80.0,11.1,8370.0
1114,286,dk,S04dk,2016-02-24,12:36,140.0,80.0,12.1,8370.0
1115,286,dk,S05dk,2016-02-24,12:36,93.4,80.0,6.83,8370.0
1116,286,dk,S06dk,2016-02-24,12:36,80.8,80.0,4.35,8370.0
1117,286,dk,S07dk,2016-02-24,12:36,73.8,80.0,3.97,8370.0
1118,286,dk,S08dk,2016-02-24,12:36,69.1,80.0,3.73,8370.0
1119,286,dk,S09dk,2016-02-24,12:36,64.7,80.0,3.46,8370.0
1120,286,dk,S10dk,2016-02-24,12:36,63.0,80.0,3.43,8370.0
1121,286,dk,S11dk,2016-02-24,12:36,69.4,80.0,3.96,8370.0
1122,286,dk,S12dk,2016-02-24,12:36,63.5,80.0,7.62,8370.0
1123,286,dk,S13dk,2016-02-24,12:36,32.0,80.0,20.2,8370.0
1124,286,dk,S14dk,2016-02-24,12:36,21.9,80.0,28.7,8370.0
1125,288,dp,DS03dp,2016-02-25,17:08,3.03,80.0,0.5,8920.0
1126,288,dp,S01dp,2016-02-25,17:00,84.9,80.0,3.09,8920.0
1127,288,dp,S02dp,2016-02-25,17:00,95.7,80.0,3.51,8920.0
1128,288,dp,S03dp,2016-02-25,17:00,71.7,80.0,2.79,8920.0
1129,288,dp,S04dp,2016-02-25,17:00,31.0,80.0,1.87,8920.0
1130,288,dp,S05dp,2016-02-25,17:00,10.4,80.0,1.03,8920.0
1131,288,dp,S06dp,2016-02-25,17:00,5.41,80.0,0.988,8920.0
1132,288,dp,S07dp,2016-02-25,17:00,4.88,80.0,1.22,8920.0
1133,288,dp,S08dp,2016-02-25,17:00,4.14,129.0,1.42,8920.0
1134,288,dp,S09dp,2016-02-25,17:00,3.85,80.0,1.87,8920.0
1135,288,dp,S10dp,2016-02-25,17:00,3.75,80.0,2.27,8920.0
1136,288,dp,S11dp,2016-02-25,17:00,3.6,80.0,2.0,8920.0
1137,288,dp,S12dp,2016-02-25,17:00,3.74,80.0,1.33,8920.0
1138,288,dp,S13dp,2016-02-25,17:00,3.52,262.0,0.914,8920.0
1139,288,dp,S14dp,2016-02-25,17:00,3.61,80.0,0.539,8920.0
1140,291,dq,DS03dq,2016-02-26,07:44,1.55,80.0,0.5,8910.0
1141,291,dq,S01dq,2016-02-26,07:33,25.1,80.0,1.03,8910.0
1142,291,dq,S02dq,2016-02-26,07:33,31.6,80.0,1.38,8910.0
1143,291,dq,S03dq,2016-02-26,07:33,27.1,80.0,2.19,8910.0
1144,291,dq,S04dq,2016-02-26,07:33,4.91,80.0,0.5,8910.0
1145,291,dq,S05dq,2016-02-26,07:33,4.74,80.0,0.5,8910.0
1146,291,dq,S06dq,2016-02-26,07:33,3.17,80.0,0.5,8910.0
1147,291,dq,S07dq,2016-02-26,07:33,3.24,80.0,0.5,8910.0
1148,291,dq,S08dq,2016-02-26,07:33,3.51,80.0,0.5,8910.0
1149,291,dq,S09dq,2016-02-26,07:33,2.33,80.0,0.5,8910.0
1150,291,dq,S10dq,2016-02-26,07:33,1.86,80.0,0.5,8910.0
1151,291,dq,S11dq,2016-02-26,07:33,2.53,80.0,0.5,8910.0
1152,291,dq,S12dq,2016-02-26,07:33,1.51,80.0,0.5,8910.0
1153,291,dq,S13dq,2016-02-26,07:33,1.29,80.0,0.5,8910.0
1154,291,dq,S14dq,2016-02-26,07:33,1.49,80.0,0.5,8910.0
1155,294,ds,DS03ds,2016-02-26,09:18,13.6,100.0,6.17,9060.0
1156,294,ds,S01ds,2016-02-26,09:13,315.0,601.0,55.2,9060.0
1157,294,ds,S02ds,2016-02-26,09:13,186.0,1630.0,105.0,9060.0
1158,294,ds,S03ds,2016-02-26,09:13,52.5,155.0,8.06,9060.0
1159,294,ds,S04ds,2016-02-26,09:13,79.2,134.0,11.2,9060.0
1160,294,ds,S05ds,2016-02-26,09:13,62.7,143.0,12.1,9060.0
1161,294,ds,S06ds,2016-02-26,09:13,63.3,125.0,10.4,9060.0
1162,294,ds,S07ds,2016-02-26,09:13,46.5,160.0,16.8,9060.0
1163,294,ds,S08ds,2016-02-26,09:13,55.4,210.0,24.6,9060.0
1164,294,ds,S09ds,2016-02-26,09:13,49.6,216.0,40.7,9060.0
1165,294,ds,S10ds,2016-02-26,09:13,33.7,264.0,60.3,9060.0
1166,294,ds,S11ds,2016-02-26,09:13,26.0,289.0,49.2,9060.0
1167,294,ds,S12ds,2016-02-26,09:13,21.6,234.0,34.6,9060.0
1168,294,ds,S13ds,2016-02-26,09:13,16.3,221.0,38.0,9060.0
1169,294,ds,S14ds,2016-02-26,09:13,13.6,145.0,17.8,9060.0
1170,295,dt,DS03dt,2016-02-26,15:51,16.5,80.0,1.5,9060.0
1171,295,dt,S01dt,2016-02-26,15:35,165.0,119.0,67.9,9060.0
1172,295,dt,S02dt,2016-02-26,15:35,149.0,82.1,39.4,9060.0
1173,295,dt,S03dt,2016-02-26,15:35,123.0,80.0,13.5,9060.0
1174,295,dt,S04dt,2016-02-26,15:35,70.5,80.0,9.54,9060.0
1175,295,dt,S05dt,2016-02-26,15:35,69.6,80.0,6.39,9060.0
1176,295,dt,S06dt,2016-02-26,15:35,59.1,80.0,4.75,9060.0
1177,295,dt,S07dt,2016-02-26,15:35,58.1,80.0,5.14,9060.0
1178,295,dt,S09dt,2016-02-26,15:35,39.1,80.0,5.9,9060.0
1179,295,dt,S08dt,2016-02-26,15:35,58.4,80.0,5.22,9060.0
1180,295,dt,S10dt,2016-02-26,15:35,23.7,80.0,5.96,9060.0
1181,295,dt,S11dt,2016-02-26,15:35,18.9,80.0,5.96,9060.0
1182,295,dt,S12dt,2016-02-26,15:35,17.4,80.0,6.27,9060.0
1183,295,dt,S13dt,2016-02-26,15:35,15.1,80.0,5.85,9060.0
1184,295,dt,S14dt,2016-02-26,15:35,14.3,80.0,5.45,9060.0
1185,297,di,DS03di,2016-02-26,12:25,12.5,80.0,1.16,9520.0
1186,297,di,S01di,2016-02-26,12:20,169.0,254.0,11.0,9520.0
1187,297,di,S02di,2016-02-26,12:20,540.0,80.0,3.06,9520.0
1188,297,di,S03di,2016-02-26,12:20,300.0,80.0,2.71,9520.0
1189,297,di,S04di,2016-02-26,12:20,116.0,156.0,4.84,9520.0
1190,297,di,S05di,2016-02-26,12:20,58.0,169.0,5.6,9520.0
1191,297,di,S06di,2016-02-26,12:20,28.6,80.0,2.56,9520.0
1192,297,di,S07di,2016-02-26,12:20,19.9,80.0,2.53,9520.0
1193,297,di,S09di,2016-02-26,12:20,16.5,80.0,7.54,9520.0
1194,297,di,S08di,2016-02-26,12:20,17.8,80.0,4.63,9520.0
1195,297,di,S10di,2016-02-26,12:20,15.0,80.0,6.52,9520.0
1196,297,di,S11di,2016-02-26,12:20,14.7,80.0,4.27,9520.0
1197,297,di,S12di,2016-02-26,12:20,14.1,80.0,1.71,9520.0
1198,297,di,S13di,2016-02-26,12:20,14.6,80.0,1.2,9520.0
1199,297,di,S14di,2016-02-26,12:20,12.8,80.0,0.792,9520.0
1200,303,dx,DS03dx,2016-02-27,09:15,4.15,80.0,0.5,9140.0
1201,303,dx,S01dx,2016-02-27,09:05,155.0,80.0,2.42,9140.0
1202,303,dx,S02dx,2016-02-27,09:05,59.1,80.0,1.27,9140.0
1203,303,dx,S03dx,2016-02-27,09:05,15.5,80.0,0.5,9140.0
1204,303,dx,S04dx,2016-02-27,09:05,12.9,80.0,0.5,9140.0
1205,303,dx,S05dx,2016-02-27,09:05,8.73,80.0,0.5,9140.0
1206,303,dx,S06dx,2016-02-27,09:05,7.36,80.0,0.5,9140.0
1207,303,dx,S07dx,2016-02-27,09:05,6.56,80.0,0.5,9140.0
1208,303,dx,S08dx,2016-02-27,09:05,5.83,80.0,0.5,9140.0
1209,303,dx,S09dx,2016-02-27,09:05,4.88,80.0,0.5,9140.0
1210,303,dx,S10dx,2016-02-27,09:05,4.87,80.0,0.5,9140.0
1211,303,dx,S11dx,2016-02-27,09:05,4.85,80.0,0.5,9140.0
1212,303,dx,S12dx,2016-02-27,09:05,4.63,102.0,0.5,9140.0
1213,303,dx,S12dx,2016-02-27,09:05,4.63,80.0,0.5,9140.0
1214,303,dx,S13dx,2016-02-27,09:05,4.52,80.0,0.5,9140.0
1215,325,dy,DS03dy,2016-02-28,08:50,12.0,831.0,0.52,8950.0
1216,325,dy,S01dy,2016-02-28,08:37,258.0,131.0,16.2,8950.0
1217,325,dy,S02dy,2016-02-28,08:37,171.0,336.0,8.5,8950.0
1218,325,dy,S03dy,2016-02-28,08:37,86.7,178.0,4.1,8950.0
1219,325,dy,S04dy,2016-02-28,08:37,51.0,141.0,0.98,8950.0
1220,325,dy,S05dy,2016-02-28,08:37,35.8,151.0,0.58,8950.0
1221,325,dy,S06dy,2016-02-28,08:37,26.0,154.0,0.59,8950.0
1222,325,dy,S07dy,2016-02-28,08:37,18.6,146.0,0.44,8950.0
1223,325,dy,S08dy,2016-02-28,08:37,14.9,147.0,0.35,8950.0
1224,325,dy,S09dy,2016-02-28,08:37,12.6,150.0,0.35,8950.0
1225,325,dy,S10dy,2016-02-28,08:37,11.2,159.0,0.35,8950.0
1226,325,dy,S11dy,2016-02-28,08:37,10.6,161.0,0.35,8950.0
1227,325,dy,S12dy,2016-02-28,08:37,10.1,168.0,0.35,8950.0
1228,325,dy,S13dy,2016-02-28,08:37,10.6,170.0,0.35,8950.0
1229,325,dy,S14dy,2016-02-28,08:37,10.0,174.0,0.35,8950.0
1230,330,dz,S01dz,2016-02-29,08:17,200.0,573.0,100.0,9520.0
1231,330,dz,S02dz,2016-02-29,08:17,206.0,448.0,68.5,9520.0
1232,330,dz,S03dz,2016-02-29,08:17,41.2,175.0,22.2,9520.0
1233,330,dz,S04dz,2016-02-29,08:17,7.4,95.0,1.6,9520.0
1234,330,dz,S05dz,2016-02-29,08:17,5.9,82.0,1.1,9520.0
1235,330,dz,S06dz,2016-02-29,08:17,5.8,86.0,1.2,9520.0
1236,330,dz,S07dz,2016-02-29,08:17,5.3,85.0,1.3,9520.0
1237,330,dz,S08dz,2016-02-29,08:17,5.0,112.0,4.0,9520.0
1238,330,dz,S09dz,2016-02-29,08:17,4.5,122.0,3.9,9520.0
1239,330,dz,S10dz,2016-02-29,08:17,4.3,97.0,1.8,9520.0
1240,330,dz,S11dz,2016-02-29,08:17,4.5,95.0,1.3,9520.0
1241,330,dz,S12dz,2016-02-29,08:17,4.2,83.0,1.1,9520.0
1242,330,dz,S13dz,2016-02-29,08:17,4.5,82.0,0.96,9520.0
1243,330,dz,S14dz,2016-02-29,08:17,4.3,82.0,0.87,9520.0
1244,330,dz,S15dz,2016-02-29,08:17,4.3,82.0,0.87,9520.0
1245,360,ed,DS03ed,2016-03-05,16:40,2.68,80.0,2.49,8990.0
1246,360,ed,S01ed,2016-03-05,16:40,51.9,141.0,3.2,8990.0
1247,360,ed,S02ed,2016-03-05,16:40,61.3,168.0,4.27,8990.0
1248,360,ed,S03ed,2016-03-05,16:40,62.3,80.0,4.11,8990.0
1249,360,ed,S04ed,2016-03-05,16:40,29.1,80.0,5.81,8990.0
1250,360,ed,S05ed,2016-03-05,16:40,29.1,80.0,6.54,8990.0
1251,360,ed,S06ed,2016-03-05,16:40,57.7,80.0,20.5,8990.0
1252,360,ed,S07ed,2016-03-05,16:40,11.2,80.0,14.6,8990.0
1253,360,ed,S08ed,2016-03-05,16:40,6.19,80.0,14.0,8990.0
1254,360,ed,S09ed,2016-03-05,16:40,5.49,80.0,17.9,8990.0
1255,360,ed,S10ed,2016-03-05,16:40,5.38,80.0,20.4,8990.0
1256,360,ed,S11ed,2016-03-05,16:40,4.96,80.0,19.5,8990.0
1257,360,ed,S12ed,2016-03-05,16:40,4.99,80.0,18.0,8990.0
1258,360,ed,S13ed,2016-03-05,16:40,5.9,80.0,13.2,8990.0
1259,360,ed,S14ed,2016-03-05,16:40,5.01,80.0,7.05,8990.0
1260,361,ec,DS03ec,2016-03-05,08:44,6.69,80.0,0.5,8730.0
1261,361,ec,S01ec,2016-03-05,08:44,61.4,80.0,0.886,8730.0
1262,361,ec,S02ec,2016-03-05,08:44,151.0,80.0,1.09,8730.0
1263,361,ec,S03ec,2016-03-05,08:44,40.7,80.0,2.38,8730.0
1264,361,ec,S04ec,2016-03-05,08:44,40.5,80.0,3.72,8730.0
1265,361,ec,S05ec,2016-03-05,08:44,108.0,80.0,3.22,8730.0
1266,361,ec,S06ec,2016-03-05,08:44,172.0,80.0,2.77,8730.0
1267,361,ec,S07ec,2016-03-05,08:44,105.0,80.0,2.72,8730.0
1268,361,ec,S08ec,2016-03-05,08:44,32.2,80.0,4.0,8730.0
1269,361,ec,S09ec,2016-03-05,08:44,20.5,80.0,4.1,8730.0
1270,361,ec,S10ec,2016-03-05,08:44,19.6,80.0,3.29,8730.0
1271,361,ec,S11ec,2016-03-05,08:44,24.1,80.0,1.36,8730.0
1272,361,ec,S12ec,2016-03-05,08:44,24.6,80.0,0.904,8730.0
1273,361,ec,S13ec,2016-03-05,08:44,23.3,80.0,0.891,8730.0
1274,361,ec,S14ec,2016-03-05,08:44,17.9,80.0,0.812,8730.0
1275,412,ee,ds03ee,2016-03-11,08:49,2.16,80.0,0.5,8740.0
1276,412,ee,S01ee,2016-03-11,08:49,39.6,80.0,1.01,8740.0
1277,412,ee,S02ee,2016-03-11,08:49,48.2,80.0,1.88,8740.0
1278,412,ee,S03ee,2016-03-11,08:49,51.6,80.0,1.11,8740.0
1279,412,ee,S04ee,2016-03-11,08:49,23.2,80.0,0.991,8740.0
1280,412,ee,S05ee,2016-03-11,08:49,23.6,80.0,0.97,8740.0
1281,412,ee,S06ee,2016-03-11,08:49,15.4,80.0,1.89,8740.0
1282,412,ee,S07ee,2016-03-11,08:49,5.3,80.0,3.11,8740.0
1283,412,ee,S08ee,2016-03-11,08:49,3.56,80.0,3.15,8740.0
1284,412,ee,S09ee,2016-03-11,08:49,12.7,80.0,1.92,8740.0
1285,412,ee,S10ee,2016-03-11,08:49,11.4,80.0,0.541,8740.0
1286,412,ee,S11ee,2016-03-11,08:49,4.03,80.0,0.5,8740.0
1287,412,ee,S12ee,2016-03-11,08:49,2.9,80.0,0.5,8740.0
1288,412,ee,S13ee,2016-03-11,08:49,2.65,80.0,0.5,8740.0
1289,412,ee,S14ee,2016-03-11,08:49,2.42,80.0,0.5,8740.0
1290,449,eh,DS03eh,2016-03-16,15:24,3.96,80.0,2.61,8480.0
1291,449,eh,S01eh,2016-03-16,15:24,126.0,80.0,3.53,8480.0
1292,449,eh,S02eh,2016-03-16,15:24,89.2,80.0,4.98,8480.0
1293,449,eh,S03eh,2016-03-16,15:24,297.0,1110.0,149.0,8480.0
1294,449,eh,S04eh,2016-03-16,15:24,193.0,755.0,115.0,8480.0
1295,449,eh,S05eh,2016-03-16,15:24,100.0,429.0,65.9,8480.0
1296,449,eh,S06eh,2016-03-16,15:24,71.4,268.0,51.7,8480.0
1297,449,eh,S07eh,2016-03-16,15:24,41.3,172.0,33.7,8480.0
1298,449,eh,S08eh,2016-03-16,15:24,32.0,129.0,26.8,8480.0
1299,449,eh,S09eh,2016-03-16,15:24,23.9,104.0,22.4,8480.0
1300,449,eh,S10eh,2016-03-16,15:24,21.3,98.1,20.2,8480.0
1301,449,eh,S11eh,2016-03-16,15:24,17.8,99.2,13.0,8480.0
1302,449,eh,S12eh,2016-03-16,15:24,15.5,80.0,9.59,8480.0
1303,449,eh,S13eh,2016-03-16,15:24,13.1,80.0,7.88,8480.0
1304,449,eh,S14eh,2016-03-16,15:24,10.7,80.0,6.59,8480.0
1305,450,ef,DS03ef,2016-03-15,09:21,3.6,80.0,2.8,8070.0
1306,450,ef,S01ef,2016-03-15,09:14,156.0,378.0,20.9,8070.0
1307,450,ef,S02ef,2016-03-15,09:14,70.7,482.0,15.7,8070.0
1308,450,ef,S03ef,2016-03-15,09:14,295.0,812.0,144.0,8070.0
1309,450,ef,S04ef,2016-03-15,09:14,110.0,274.0,49.2,8070.0
1310,450,ef,S05ef,2016-03-15,09:14,44.7,116.0,28.7,8070.0
1311,450,ef,S06ef,2016-03-15,09:14,26.0,80.0,23.7,8070.0
1312,450,ef,S07ef,2016-03-15,09:14,22.8,80.0,19.6,8070.0
1313,450,ef,S08ef,2016-03-15,09:14,16.1,80.0,15.3,8070.0
1314,450,ef,S09ef,2016-03-15,09:14,12.4,80.0,14.2,8070.0
1315,450,ef,S10ef,2016-03-15,09:14,12.0,80.0,9.61,8070.0
1316,450,ef,S11ef,2016-03-15,09:14,11.1,80.0,6.78,8070.0
1317,450,ef,S12ef,2016-03-15,09:14,8.92,80.0,5.79,8070.0
1318,450,ef,S13ef,2016-03-15,09:14,12.6,80.0,5.92,8070.0
1319,450,ef,S14ef,2016-03-15,09:14,8.24,80.0,5.32,8070.0
1320,470,cx,DS03cx,2016-02-21,07:15,4.17,221.0,11.7,8340.0
1321,470,cx,S01cx,2016-02-21,07:15,27.1,213.0,5.68,8340.0
1322,470,cx,S02cx,2016-02-21,07:15,9.47,107.0,2.36,8340.0
1323,470,cx,S03cx,2016-02-21,07:15,15.6,454.0,21.6,8340.0
1324,470,cx,S04cx,2016-02-21,07:15,28.0,1060.0,80.0,8340.0
1325,470,cx,S05cx,2016-02-21,07:15,20.3,895.0,66.9,8340.0
1326,470,cx,S06cx,2016-02-21,07:15,16.4,791.0,55.9,8340.0
1327,470,cx,S07cx,2016-02-21,07:15,13.2,686.0,50.1,8340.0
1328,470,cx,S08cx,2016-02-21,07:15,11.3,660.0,45.4,8340.0
1329,470,cx,S09cx,2016-02-21,07:15,9.81,579.0,40.7,8340.0
1330,470,cx,S10cx,2016-02-21,07:15,9.88,626.0,37.0,8340.0
1331,470,cx,S11cx,2016-02-21,07:15,8.7,495.0,31.7,8340.0
1332,470,cx,S12cx,2016-02-21,07:15,9.36,485.0,29.8,8340.0
1333,470,cx,S13cx,2016-02-21,07:15,7.73,462.0,26.3,8340.0
1334,470,cx,S14cx,2016-02-21,07:15,7.48,413.0,24.4,8340.0
1335,471,cy,DS03cy,2016-02-21,08:14,29.8,243.0,0.5,9110.0
1336,471,cy,S01cy,2016-02-21,08:14,179.0,198.0,0.708,9110.0
1337,471,cy,S02cy,2016-02-21,08:14,342.0,185.0,1.17,9110.0
1338,471,cy,S03cy,2016-02-21,08:14,286.0,170.0,1.46,9110.0
1339,471,cy,S04cy,2016-02-21,08:14,158.0,224.0,0.795,9110.0
1340,471,cy,S05cy,2016-02-21,08:14,136.0,333.0,0.5,9110.0
1341,471,cy,S06cy,2016-02-21,08:14,117.0,273.0,0.5,9110.0
1342,471,cy,S07cy,2016-02-21,08:14,93.4,178.0,0.5,9110.0
1343,471,cy,S08cy,2016-02-21,08:14,94.7,173.0,0.5,9110.0
1344,471,cy,S09cy,2016-02-21,08:14,95.9,169.0,0.5,9110.0
1345,471,cy,S10cy,2016-02-21,08:14,90.7,164.0,0.5,9110.0
1346,471,cy,S11cy,2016-02-21,08:14,77.6,171.0,0.5,9110.0
1347,471,cy,S12cy,2016-02-21,08:14,59.3,185.0,0.5,9110.0
1348,471,cy,S13cy,2016-02-21,08:14,41.0,227.0,0.5,9110.0
1349,471,cy,S14cy,2016-02-21,08:14,36.1,232.0,0.5,9110.0
1350,714,ei,DS03ei,2016-05-12,15:54,27.4,80.0,0.5,9100.0
1351,714,ei,S01ei,2016-05-12,15:54,67.7,80.0,1.04,9100.0
1352,714,ei,S02ei,2016-05-12,15:54,105.0,80.0,3.46,9100.0
1353,714,ei,S03ei,2016-05-12,15:54,73.0,80.0,1.17,9100.0
1354,714,ei,S04ei,2016-05-12,15:54,106.0,103.0,1.04,9100.0
1355,714,ei,S05ei,2016-05-12,15:54,123.0,91.9,1.02,9100.0
1356,714,ei,S06ei,2016-05-12,15:54,125.0,80.0,0.86,9100.0
1357,714,ei,S07ei,2016-05-12,15:54,135.0,81.8,0.77,9100.0
1358,714,ei,S08ei,2016-05-12,15:54,148.0,123.0,0.79,9100.0
1359,714,ei,S09ei,2016-05-12,15:54,153.0,112.0,0.66,9100.0
1360,714,ei,S10ei,2016-05-12,15:54,190.0,275.0,0.96,9100.0
1361,714,ei,S11ei,2016-05-12,15:54,169.0,189.0,0.59,9100.0
1362,714,ei,S12ei,2016-05-12,15:54,204.0,366.0,0.55,9100.0
1363,714,ei,S13ei,2016-05-12,15:54,197.0,499.0,0.5,9100.0
1364,714,ei,S14ei,2016-05-12,15:54,114.0,378.0,0.5,9100.0
